lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.131451
# Diagonal elements of inverse mass matrix:
# 3.61301, 0.826118
-7.4865,0.999893,0.131451,5,31,0,8.09758,0.96162,0.0381024,1.03884,1.02707,1.12183,0,0,1,0,0,1,0,1,1,0,0,1
-5.1867,0.998184,0.131451,5,31,0,10.6616,0.478025,2.79555,16.3717,0.0446881,0.307901,0,1,0,1,1,1,0,1,1,0,0,0
-3.49065,0.997056,0.131451,3,7,0,5.50254,0.435539,1.904,6.71272,0.907678,0.489986,1,1,1,0,0,1,0,1,1,1,0,0
-3.3032,0.999069,0.131451,4,15,0,4.00945,0.388772,1.72903,5.63519,0.82372,1.37459,1,0,1,1,1,1,0,1,1,1,0,0
-2.8151,0.998571,0.131451,3,9,0,3.53818,0.463759,0.932976,2.54206,0.849445,0.442194,0,1,1,0,0,0,1,1,0,0,0,1
-2.96234,0.999113,0.131451,3,15,0,3.0177,0.690429,1.01981,2.77267,0.36383,1.35844,1,1,1,1,1,1,0,1,1,1,1,1
-3.38079,0.996766,0.131451,4,31,0,3.96901,0.813425,0.737519,2.09074,1.53042,1.38253,0,1,1,1,0,1,0,1,1,1,1,1
-3.5839,0.999672,0.131451,4,23,0,3.64933,0.138744,1.2075,3.34512,0.379682,0.428072,1,1,1,0,1,1,0,0,1,0,0,1
-2.91573,0.998211,0.131451,4,15,0,4.23324,0.343579,1.08782,2.96779,-0.5398,0.593038,0,0,0,1,0,0,1,0,0,0,0,1
-2.84766,0.999879,0.131451,4,15,0,3.0055,0.532744,1.20122,3.32416,0.868614,0.877065,0,0,0,0,1,1,1,0,1,1,1,1
-2.81186,0.999191,0.131451,3,11,0,3.02476,0.533431,0.954084,2.59629,0.133949,1.0871,0,1,1,0,0,1,1,1,1,0,1,1
-2.81057,0.999297,0.131451,4,19,0,2.97541,0.463738,0.991941,2.69646,0.0766311,0.0944086,1,1,0,0,1,0,0,1,1,0,1,1
-2.93717,0.998288,0.131451,3,15,0,3.22772,0.502848,0.66166,1.93801,0.520204,0.61887,0,1,1,0,0,1,0,1,1,0,1,1
-2.90998,0.997442,0.131451,3,15,0,3.76884,0.569383,0.723612,2.06187,0.403867,1.00498,1,0,1,0,0,1,0,0,0,0,0,1
-3.60653,0.998741,0.131451,5,31,0,3.62222,0.277801,0.362144,1.43641,0.169607,0.372613,1,0,0,1,1,1,0,1,1,0,0,0
-3.36482,0.999721,0.131451,4,31,0,4.01268,0.213936,0.627294,1.87254,0.858204,0.193834,0,0,1,1,1,1,0,1,1,1,0,1
-3.36885,0.999482,0.131451,3,7,0,3.55083,0.225013,0.588446,1.80119,0.942028,-0.230556,0,1,1,1,1,1,1,1,1,1,1,1
-3.749,0.998177,0.131451,2,7,0,3.84638,0.149379,0.536198,1.70949,0.980578,1.0847,1,0,1,0,1,0,0,1,0,1,0,0
-3.62073,0.99997,0.131451,3,7,0,3.79581,0.157578,0.607933,1.83663,1.23074,0.515213,0,1,1,0,1,1,1,1,1,1,0,0
-3.35719,0.999643,0.131451,4,15,0,4.29848,0.3262,1.70789,5.51732,0.405234,0.761793,0,0,0,1,0,1,1,1,0,0,0,1
-3.36849,0.999764,0.131451,1,1,0,3.37171,0.326169,1.71786,5.57257,0.78441,0.323705,0,1,1,0,1,1,1,0,1,0,1,1
-3.02718,0.992619,0.131451,3,11,0,4.28227,0.565633,0.5874,1.7993,0.0797407,0.775255,1,0,0,0,1,1,1,1,0,1,1,1
-2.81078,0.999492,0.131451,3,15,0,3.28664,0.536967,0.991785,2.69604,0.23677,-0.0672424,1,1,1,1,0,1,1,1,1,1,1,1
-3.18487,0.996534,0.131451,3,11,0,3.59455,0.780261,0.950472,2.58693,0.148924,1.00647,0,0,0,0,0,1,0,0,0,0,1,1
-3.34137,0.999206,0.131451,4,15,0,3.65985,0.810044,0.783735,2.18964,0.329815,0.194069,0,0,0,0,1,1,1,1,1,0,0,1
-3.53671,0.999366,0.131451,3,7,0,3.55338,0.852347,0.795664,2.21591,0.817596,0.638026,0,1,1,1,0,1,1,0,1,0,1,1
-3.62087,0.999922,0.131451,4,15,0,3.80214,0.872811,1.06238,2.89325,0.761138,0.215435,0,0,1,0,0,1,1,0,1,0,1,1
-2.98081,0.999998,0.131451,4,15,0,3.69604,0.305791,1.11166,3.03941,1.16353,1.01104,0,0,1,1,0,1,1,1,1,0,1,0
-2.84102,0.999975,0.131451,4,15,0,3.03918,0.519552,1.19045,3.28856,1.27218,0.46949,1,0,1,0,0,1,1,1,1,1,1,1
-3.14141,0.996004,0.131451,4,31,0,3.59948,0.358409,0.547254,1.7285,-0.0360546,0.798322,0,1,0,1,0,0,1,0,1,0,0,1
-2.99025,0.996977,0.131451,4,31,0,5.07047,0.302114,1.12343,3.07539,0.241972,0.94888,0,0,0,1,1,1,0,1,1,0,0,0
-2.82754,0.999948,0.131451,4,15,0,3.04763,0.531349,1.13847,3.122,0.304119,0.627184,1,1,1,0,0,1,0,0,0,0,1,1
-2.92834,0.998531,0.131451,5,31,0,3.18098,0.346082,1.15719,3.18097,0.211631,-0.160767,0,0,1,0,1,1,0,0,1,1,1,1
-3.42767,0.997085,0.131451,4,15,0,3.75904,0.704066,1.72294,5.60096,0.181235,1.26489,1,0,0,0,1,1,1,0,0,0,0,1
-3.30671,0.998903,0.131451,4,15,0,3.90989,0.790061,0.714846,2.04387,-0.707708,1.25282,1,0,1,0,1,1,0,0,0,0,1,0
-3.37213,0.999882,0.131451,5,31,0,3.67308,0.202339,0.664723,1.94395,0.409161,1.13084,0,1,0,0,1,0,0,1,1,0,0,0
-3.09302,0.999999,0.131451,4,31,0,3.47595,0.382801,0.564393,1.75838,0.208007,0.510847,1,0,1,1,0,1,0,0,0,1,1,0
-3.41351,0.998255,0.131451,4,31,0,4.42908,0.345809,0.394318,1.48337,0.962991,0.184466,0,1,1,0,1,0,0,1,1,0,1,0
-3.07331,0.999802,0.131451,4,15,0,3.58958,0.719802,0.778661,2.17855,1.02406,-0.82673,0,0,1,0,0,1,0,0,1,0,0,1
-3.3448,0.999281,0.131451,4,15,0,3.50761,0.310598,1.67284,5.32727,1.05497,0.0544646,0,1,1,0,1,0,0,1,0,1,0,1
-3.22993,0.995121,0.131451,4,15,0,4.31737,0.235542,0.707163,2.02823,0.742045,0.59208,0,1,1,0,0,0,1,0,1,0,0,1
-3.68116,0.999163,0.131451,4,15,0,3.86667,0.785789,1.75737,5.79717,0.357066,-0.0279285,0,1,1,1,1,1,1,1,0,1,1,1
-3.57326,0.999526,0.131451,3,7,0,3.80751,0.792929,1.63757,5.14266,1.07201,1.02584,1,1,1,1,0,1,0,1,1,0,0,0
-3.28254,0.996031,0.131451,4,15,0,4.22315,0.504184,0.409218,1.50564,0.551375,1.19893,0,1,1,0,1,0,0,1,0,0,1,0
-3.74551,0.997849,0.131451,3,15,0,4.5379,0.35845,0.266832,1.30582,0.915052,0.496523,0,1,1,1,1,1,0,1,1,0,1,1
-4.39755,0.99647,0.131451,4,15,0,4.88356,0.881272,0.309289,1.36246,-0.244126,0.662038,0,1,0,1,0,1,1,1,1,1,0,1
-3.87561,0.999843,0.131451,5,31,0,5.16494,0.411726,2.1458,8.54885,-0.179414,1.50669,1,1,0,0,1,0,1,1,0,1,0,0
-3.22485,1,0.131451,4,15,0,4.43141,0.78824,0.877576,2.40506,0.569511,0.0525558,0,1,0,0,1,1,0,0,1,0,1,1
-2.87706,0.998911,0.131451,3,15,0,3.69361,0.61138,0.858978,2.36075,-0.0155131,-0.123187,0,1,0,1,1,0,1,1,0,0,0,1
-3.13855,0.985818,0.131451,3,15,0,6.48572,0.74754,0.781036,2.18373,0.676092,0.57545,1,1,1,0,1,1,0,0,1,1,1,1
-3.09891,0.9998,0.131451,5,31,0,3.5296,0.254996,0.865126,2.37531,0.401695,0.88152,1,1,0,0,1,0,0,1,1,1,0,0
-4.93045,0.992586,0.131451,4,23,0,5.37305,0.0309753,0.926876,2.5266,0.0282163,1.03,0,0,1,0,0,0,0,1,0,1,1,0
-4.18841,0.999332,0.131451,4,15,0,5.55735,0.0940675,1.59685,4.93748,0.519221,0.358266,0,1,0,1,0,1,1,0,1,0,0,1
-3.73519,0.997165,0.131451,4,15,0,4.87942,0.176749,0.456288,1.5782,-0.104965,0.677125,1,1,0,1,0,1,1,0,0,0,0,1
-3.31834,1,0.131451,4,15,0,3.82618,0.219675,0.657168,1.92932,0.420756,-0.0497274,1,0,1,0,1,1,1,1,0,0,0,0
-4.14593,0.999034,0.131451,5,31,0,4.23029,0.877384,0.399433,1.49098,0.629131,0.524176,0,1,1,0,1,1,0,0,1,0,1,1
-3.84046,0.999971,0.131451,4,15,0,4.43722,0.85438,0.487439,1.62814,0.928274,0.861832,0,0,1,0,0,1,0,1,1,1,0,1
-4.39458,0.998859,0.131451,4,31,0,5.05368,0.157475,2.09552,8.12969,-0.174255,0.589984,1,1,0,1,1,1,0,1,1,1,1,0
-4.01031,0.99995,0.131451,4,15,0,4.95812,0.876389,0.467996,1.59679,0.632729,0.601825,1,1,1,0,0,1,0,1,1,0,1,1
-2.89815,0.999032,0.131451,4,19,0,4.82627,0.395227,0.789492,2.20228,0.0744668,0.982578,0,0,1,1,0,1,0,0,1,0,0,1
-2.95567,0.999683,0.131451,4,15,0,3.07657,0.402808,1.35126,3.86231,-0.565347,0.0995141,1,0,0,1,1,0,1,0,0,0,1,0
-3.41008,0.99761,0.131451,4,15,0,3.57213,0.166371,1.12756,3.08812,1.67324,-0.245032,0,1,1,0,0,1,0,1,1,1,0,1
-3.22334,0.992946,0.131451,3,15,0,5.33427,0.362186,0.486351,1.62637,0.872815,0.464615,0,1,1,0,0,1,0,1,0,1,1,1
-3.02814,0.999692,0.131451,5,31,0,3.51625,0.289898,1.17371,3.23396,-0.275974,0.270943,0,1,0,1,1,0,1,1,0,1,0,1
-3.14195,0.999583,0.131451,4,15,0,3.2581,0.232704,1.01204,2.7512,-0.139065,1.57863,0,0,0,0,0,0,1,0,1,0,1,0
-3.81549,0.997268,0.131451,3,7,0,3.83118,0.103631,0.861292,2.36621,1.02043,-0.593302,0,1,1,1,1,0,1,1,0,0,1,0
-3.95651,0.999599,0.131451,3,7,0,4.13706,0.0884276,0.864038,2.37272,0.878228,0.862239,0,1,1,1,1,0,0,1,1,1,1,0
-4.08847,0.996048,0.131451,4,15,0,5.77059,0.188929,1.99123,7.32457,0.0433194,0.325152,0,1,1,0,1,0,1,0,0,0,0,1
-5.89869,0.992699,0.131451,5,31,0,6.948,0.0166435,0.468938,1.5983,1.57683,0.782095,0,1,1,1,1,1,0,0,1,0,1,1
-3.60578,0.999795,0.131451,4,31,0,6.81103,0.688766,1.88802,6.60626,1.06931,0.704891,0,1,0,0,1,1,1,1,1,0,0,1
-3.73072,0.997759,0.131451,3,7,0,3.87475,0.64581,2.01968,7.5359,0.202454,-0.0963916,1,1,1,0,0,1,0,1,1,1,0,1
-3.86826,0.996417,0.131451,4,31,0,4.26917,0.339828,0.240297,1.27163,0.643398,-0.0289323,0,0,0,0,0,1,0,1,1,0,1,1
-5.40329,0.996637,0.131451,4,15,0,5.80365,0.125266,0.103535,1.10908,0.194375,0.430643,0,0,1,1,1,1,1,1,0,1,0,1
-4.93068,1,0.131451,3,7,0,5.41928,0.208133,0.110504,1.11684,0.112535,0.226566,1,1,1,0,0,1,0,1,0,0,1,1
-4.15088,0.999999,0.131451,5,31,0,5.04036,0.656071,0.177757,1.19454,0.490828,1.47119,0,1,1,0,0,0,0,1,1,1,1,1
-4.56273,0.997628,0.131451,4,31,0,5.01055,0.153801,0.205228,1.2278,0.555654,1.08865,0,0,1,0,0,1,1,1,1,0,0,0
-3.32353,0.999713,0.131451,3,11,0,4.87852,0.569467,0.398803,1.49004,0.554121,0.457244,0,1,1,1,1,1,1,0,0,1,1,1
-3.38981,0.999768,0.131451,3,9,0,3.54369,0.584094,0.37294,1.452,0.550284,0.473269,0,1,1,1,0,0,0,0,1,1,0,1
-3.881,0.999574,0.131451,4,15,0,3.97908,0.344647,0.235383,1.26539,0.257555,-0.394439,0,0,1,1,0,1,0,0,0,1,0,1
-4.07554,0.999543,0.131451,3,15,0,4.88944,0.420984,0.177413,1.19412,0.698952,1.28486,0,0,1,0,1,1,0,1,1,1,1,0
-4.18691,0.999101,0.131451,4,29,0,4.23865,0.328817,0.17523,1.19152,1.00198,0.538062,1,1,1,1,0,0,0,0,1,0,1,0
-3.74533,0.998457,0.131451,4,31,0,4.99289,0.86278,0.598316,1.81905,-0.0640575,0.262194,1,0,1,0,0,1,1,1,0,0,1,1
-3.46019,0.999797,0.131451,4,31,0,4.28651,0.755112,1.6432,5.1717,0.661181,0.140601,1,0,1,0,1,1,0,1,1,1,1,1
-3.49368,0.999854,0.131451,5,31,0,3.99076,0.826079,0.658594,1.93207,0.233702,-0.467492,0,1,0,1,1,1,0,1,1,0,1,1
-3.89112,0.999046,0.131451,5,31,0,4.42186,0.745751,0.28085,1.32425,0.970531,1.00567,0,0,1,0,1,0,0,1,0,0,0,0
-3.07733,0.99869,0.131451,4,31,0,5.30953,0.737894,0.878465,2.4072,1.82173,0.298233,0,0,1,0,0,1,0,0,1,0,1,1
-2.99574,0.99856,0.131451,4,23,0,3.73568,0.41013,0.632964,1.88318,0.611109,-0.310993,1,1,1,0,1,1,0,1,1,1,1,1
-3.38743,0.99832,0.131451,4,15,0,3.54082,0.828654,0.874531,2.39775,1.31025,-0.00427593,1,0,1,1,1,0,1,0,1,0,1,1
-5.25679,0.992955,0.131451,4,31,0,6.17642,0.93133,0.20878,1.23217,0.41592,0.380734,1,1,0,0,1,1,0,1,0,0,1,1
-5.24922,0.999886,0.131451,3,7,0,5.3948,0.936635,0.227621,1.25561,1.10341,-0.176423,0,1,1,0,1,1,0,1,0,0,0,1
-5.49512,0.999373,0.131451,4,23,0,7.36021,0.185078,0.068412,1.07081,0.680383,0.393592,0,1,1,1,1,0,1,1,1,0,1,1
-5.02726,0.997034,0.131451,4,23,0,6.51052,0.167079,0.118939,1.1263,1.05085,0.662381,1,0,1,1,1,1,0,1,1,0,0,0
-4.54466,0.999867,0.131451,4,15,0,5.31703,0.604843,0.112121,1.11865,1.35875,1.35648,0,1,1,1,1,0,0,1,1,1,1,1
-4.43906,0.999221,0.131451,3,15,0,5.53033,0.645347,0.130415,1.1393,0.645153,0.906812,0,0,1,0,1,1,0,1,1,0,0,1
-6.39793,0.996751,0.131451,4,27,0,6.46906,0.257231,0.0218489,1.02209,-0.00513603,0.484258,1,0,1,0,0,0,1,0,0,0,0,1
-7.26227,1,0.131451,5,31,0,7.80191,0.703992,0.00843862,1.00847,0.538974,0.329225,1,0,1,0,1,1,1,1,0,0,1,1
-5.38686,0.996892,0.131451,4,31,0,7.33331,0.351462,0.0503899,1.05168,0.261045,1.08007,0,1,1,0,0,1,1,1,0,0,1,1
-3.20784,1,0.131451,4,31,0,7.03728,0.478325,0.449454,1.56746,0.438804,0.514069,0,0,1,0,0,1,0,1,0,0,0,1
-4.24132,0.993405,0.131451,4,15,0,4.7614,0.0798399,1.4902,4.438,0.157484,0.465948,0,1,1,1,1,0,1,0,0,1,0,1
-3.01111,0.99952,0.131451,4,21,0,4.83519,0.695509,0.807247,2.24173,0.41757,0.640313,0,0,1,0,0,1,0,1,1,0,0,1
-3.14393,0.994949,0.131451,3,15,0,5.04138,0.609643,0.519793,1.68168,0.723421,0.076714,0,0,1,1,1,1,0,1,0,1,0,1
-2.83018,0.999954,0.131451,4,15,0,3.17754,0.549702,0.880047,2.41101,0.379713,0.544251,0,0,0,0,1,1,0,1,1,1,1,0
-2.87577,0.998288,0.131451,3,15,0,3.3534,0.444942,0.769006,2.15762,-0.396727,1.11279,0,0,1,1,1,1,1,1,0,0,1,1
-3.22805,0.992497,0.131451,3,15,0,4.77081,0.249547,0.659288,1.93342,0.897944,0.588116,1,1,1,0,1,0,0,1,0,0,0,1
-2.98228,0.999912,0.131451,5,31,0,3.67326,0.627277,1.34821,3.85054,1.50634,0.840321,0,0,1,0,1,1,1,1,1,0,0,1
-3.05517,0.999431,0.131451,3,7,0,3.06814,0.630941,1.44895,4.25865,0.495545,0.469296,0,1,1,1,0,0,1,1,1,0,1,1
-2.98086,0.999748,0.131451,4,15,0,3.17943,0.528188,0.617784,1.85481,1.22699,0.51972,0,1,1,1,1,1,0,0,1,0,1,1
-2.85525,0.999848,0.131451,4,15,0,3.05727,0.589825,0.87182,2.39126,0.584297,0.794238,0,0,0,1,0,1,0,0,1,0,1,1
-3.05081,0.993046,0.131451,3,15,0,4.60425,0.266758,0.986463,2.68173,0.207008,0.492883,1,1,1,0,1,1,1,1,1,1,0,0
-4.25185,0.992526,0.131451,4,23,0,5.60326,0.858229,0.307526,1.36006,0.627121,0.0450756,0,1,0,0,0,0,0,1,1,1,1,1
-6.43104,0.995968,0.131451,4,31,0,7.26215,0.00670942,1.03375,2.8116,-0.478559,0.978492,1,0,0,0,1,1,0,0,0,1,0,0
-4.46848,0.997367,0.131451,4,31,0,7.95356,0.868576,0.260436,1.2975,0.497388,0.615376,0,0,1,0,0,1,0,1,1,0,1,1
-4.52965,0.999857,0.131451,2,3,0,4.54658,0.876219,0.257653,1.29389,1.17607,1.48742,0,1,1,1,1,0,0,1,0,0,0,1
-3.36488,0.99784,0.131451,3,15,0,5.83734,0.533819,0.373293,1.45251,-0.00397991,0.559348,1,0,1,1,0,1,0,1,0,0,1,1
-2.81213,0.999476,0.131451,5,31,0,3.7552,0.458647,1.00546,2.73316,0.481374,0.263075,1,1,1,0,1,1,1,1,1,0,0,1
-2.89196,0.999257,0.131451,4,17,0,3.01616,0.581613,0.766419,2.15205,0.762919,0.0927484,1,1,1,1,1,1,1,1,1,0,1,1
-6.56023,0.982609,0.131451,4,31,0,6.62638,0.992077,1.5848,4.87834,0.0210255,0.589551,1,1,0,0,1,1,0,0,1,0,1,1
-6.84649,0.997378,0.131451,2,3,0,6.85841,0.993016,1.73701,5.68034,0.716975,0.0122248,1,1,1,0,1,1,0,1,0,0,1,1
-4.91632,0.999464,0.131451,4,15,0,6.99302,0.966187,1.28741,3.62338,0.172555,0.602254,1,0,0,0,1,1,1,0,1,0,1,1
-5.43322,0.999388,0.131451,4,15,0,6.2875,0.979883,0.719878,2.05418,0.589759,1.84644,1,1,1,1,1,1,0,0,1,0,1,0
-3.73004,1,0.131451,4,31,0,5.59125,0.116341,0.816194,2.26187,0.502036,-0.220004,1,1,0,0,0,0,1,0,1,1,0,0
-3.70778,0.999059,0.131451,5,31,0,4.69244,0.738391,1.88645,6.59592,-0.246724,1.17329,1,0,0,1,0,1,0,0,0,0,0,1
-3.04466,1,0.131451,3,7,0,3.75903,0.726572,1.09947,3.00258,0.279624,0.503639,0,1,0,0,1,1,1,0,1,0,1,0
-3.16458,0.999702,0.131451,4,15,0,3.18825,0.751738,1.26911,3.5577,0.329943,0.817947,1,0,1,0,0,1,1,1,1,0,1,1
-2.83211,0.998734,0.131451,3,15,0,3.72024,0.5814,1.004,2.72919,0.7898,0.949642,1,0,1,0,0,0,0,1,1,0,0,1
-3.2827,0.994327,0.131451,4,31,0,4.1872,0.449002,0.414289,1.51329,-0.178655,0.0712915,1,1,0,0,1,1,0,0,0,1,1,1
-3.10222,0.999902,0.131451,4,15,0,3.3439,0.395354,0.547556,1.72902,0.0332366,0.117951,0,0,1,0,0,0,0,0,1,0,0,1
-3.19284,0.999555,0.131451,4,31,0,3.27495,0.287933,0.601441,1.82475,1.16438,-0.77388,0,1,1,1,0,0,1,1,1,0,1,1
-3.77844,0.998357,0.131451,4,31,0,4.17053,0.835507,0.464366,1.59101,0.465598,-0.281853,0,1,1,1,1,1,0,1,0,0,1,1
-4.24414,0.998567,0.131451,4,15,0,4.54703,0.897877,0.430274,1.53768,0.4979,-0.246888,1,1,1,0,0,1,0,1,1,0,1,1
-2.86783,0.999777,0.131451,4,31,0,4.49568,0.618067,0.928629,2.53104,0.517629,0.377918,0,1,1,0,1,1,0,1,1,0,1,1
-2.90222,0.999917,0.131451,4,15,0,2.94367,0.410515,0.757865,2.13372,-0.17086,0.830785,0,0,0,1,0,1,0,1,1,1,1,1
-2.99853,0.99893,0.131451,4,23,0,3.20977,0.709447,1.01889,2.77011,0.201406,1.20791,0,0,0,0,0,1,0,1,0,0,0,1
-2.81406,0.999643,0.131451,3,15,0,3.19859,0.531632,0.931399,2.53806,0.0178205,0.409285,1,1,1,1,0,1,0,0,0,0,0,1
-4.93925,0.983849,0.131451,4,31,0,6.14948,0.96434,0.640876,1.89814,0.420735,0.47124,0,0,0,1,1,1,0,1,0,0,1,1
-4.69525,0.999993,0.131451,3,7,0,4.9681,0.954097,0.643248,1.90265,0.111366,0.590487,0,0,0,0,1,1,1,0,1,0,1,1
-4.29229,0.999893,0.131451,4,15,0,5.26583,0.938765,1.1336,3.10683,0.1351,0.956349,1,0,1,1,0,1,0,0,0,1,1,1
-3.83981,0.998579,0.131451,4,31,0,6.35042,0.900828,1.07527,2.93078,0.463276,0.689142,1,1,0,0,1,1,0,0,1,0,1,0
-3.80737,1,0.131451,2,3,0,3.84984,0.897407,1.05714,2.87814,0.359053,0.983369,0,1,0,1,1,1,1,1,1,0,1,1
-2.9538,0.999932,0.131451,4,15,0,4.02005,0.418775,0.673809,1.96169,0.898693,0.556934,0,0,1,1,1,1,0,1,1,1,0,1
-3.15938,0.996271,0.131451,3,15,0,4.52339,0.54264,0.481452,1.61842,-0.634365,0.0943544,1,0,0,0,1,0,1,0,1,0,1,1
-2.95602,0.999049,0.131451,3,15,0,3.72438,0.414471,0.674715,1.96347,0.512013,0.279543,0,1,1,1,1,0,0,0,1,0,0,1
-3.03288,0.997276,0.131451,3,11,0,4.02118,0.334034,1.34962,3.85595,-0.0520597,0.37554,0,0,0,1,1,0,1,1,1,0,1,0
-3.36269,0.99507,0.131451,2,7,0,3.63658,0.282613,1.63789,5.14429,-0.190955,0.271068,1,1,1,0,1,1,0,1,0,0,0,1
-3.64658,0.98409,0.131451,5,31,0,6.88136,0.357419,0.29752,1.34651,0.283173,0.430635,0,1,0,1,1,1,1,1,1,0,1,1
-3.07357,0.999219,0.131451,4,19,0,4.29347,0.740367,0.92657,2.52583,0.678218,0.984304,0,1,1,0,0,0,0,1,0,1,0,0
-3.67967,0.996142,0.131451,3,11,0,4.18556,0.876697,0.816607,2.26281,0.333001,-0.447626,1,1,1,1,1,1,1,1,1,1,1,1
-2.85192,0.999819,0.131451,3,11,0,3.84981,0.60542,1.03503,2.81519,0.293886,0.687197,0,1,1,0,0,1,0,0,1,0,1,1
-2.83939,0.99998,0.131451,3,7,0,2.86215,0.581864,1.08471,2.95857,0.875721,0.26911,0,1,1,1,1,1,0,1,1,0,1,1
-3.32698,0.993898,0.131451,5,31,0,4.39269,0.235298,0.598089,1.81864,-0.123146,1.10463,1,0,0,0,1,1,0,1,1,0,1,1
-3.25029,0.999911,0.131451,3,7,0,3.37412,0.244005,0.65109,1.91763,0.570369,0.123291,0,1,1,0,0,1,0,1,1,1,0,0
-3.59238,0.995415,0.131451,3,15,0,5.54085,0.343285,0.322469,1.38053,0.781782,0.23067,0,0,1,0,0,1,0,0,1,0,0,1
-2.89534,0.999766,0.131451,5,31,0,3.78052,0.555561,1.29053,3.63472,0.54809,0.849592,0,1,1,1,1,1,0,1,1,1,0,1
-3.04407,0.997914,0.131451,4,31,0,3.28047,0.652398,0.650785,1.91705,1.14271,1.08336,0,0,1,0,1,1,0,1,1,0,1,1
-4.10249,0.99541,0.131451,4,15,0,4.35967,0.926052,0.95205,2.59102,0.161556,-0.206021,0,1,1,0,0,1,0,0,1,1,1,1
-3.36441,0.9996,0.131451,5,31,0,4.75303,0.630448,0.403647,1.49728,0.805797,0.222042,1,0,1,0,1,1,1,0,1,1,1,1
-4.29105,0.995697,0.131451,4,15,0,4.59925,0.924949,0.587462,1.79942,0.225376,-0.0736604,0,0,1,1,1,1,0,1,1,0,0,1
-3.11132,0.999381,0.131451,4,23,0,5.09601,0.245421,0.923523,2.51815,0.986125,1.21797,0,1,1,1,1,1,0,1,1,0,1,1
-2.82374,0.999415,0.131451,3,15,0,3.37582,0.513747,0.869873,2.38661,1.471,0.844945,0,1,1,0,1,1,0,1,1,1,1,1
-4.4809,0.993646,0.131451,5,31,0,4.77024,0.668939,0.129238,1.13796,0.495535,0.040412,1,1,0,1,1,1,0,0,0,0,0,1
-6.22691,0.999042,0.131451,5,31,0,6.67854,0.702846,0.0237168,1.024,0.0829853,0.635609,0,1,0,1,1,1,0,0,1,0,1,1
-5.79711,0.999833,0.131451,4,15,0,6.31522,0.70616,0.036704,1.03739,0.639771,0.559638,1,1,1,0,1,1,0,0,0,1,1,1
-4.58679,0.999785,0.131451,5,31,0,6.02769,0.284391,0.12646,1.1348,0.578375,0.582249,1,1,1,0,0,1,0,1,1,1,1,0
-6.25601,0.995225,0.131451,4,15,0,6.96729,0.15828,0.0361267,1.03679,0.306832,0.834772,1,1,1,1,1,1,1,0,1,1,1,1
-4.58639,0.999894,0.131451,4,19,0,6.48399,0.713779,0.126017,1.1343,0.40308,1.16814,1,1,1,0,1,0,0,1,0,0,1,1
-6.2369,0.998587,0.131451,5,31,0,6.85319,0.258657,0.0255763,1.02591,-0.0110551,1.137,1,0,0,0,0,1,0,0,0,0,0,1
-8.44188,0.994403,0.131451,4,31,0,8.81625,0.904572,0.00626208,1.00628,1.03783,0.535873,1,1,1,0,1,1,1,1,1,0,0,1
-7.94121,0.99946,0.131451,4,15,0,8.9877,0.8854,0.00878935,1.00883,0.23515,0.420067,0,1,1,0,1,1,1,1,1,0,0,1
-7.38351,0.999956,0.131451,5,31,0,8.34687,0.100958,0.017164,1.01731,0.28135,0.0429545,1,1,0,0,0,1,0,0,0,0,0,1
-7.55682,0.999962,0.131451,5,31,0,8.31735,0.213078,0.00781174,1.00784,0.375128,-0.514364,0,0,0,1,1,1,0,1,0,0,1,0
-3.88313,0.999933,0.131451,5,31,0,7.69602,0.81212,0.360961,1.43471,1.35151,1.38179,0,1,1,0,1,1,0,1,1,0,0,1
-2.90581,0.999182,0.131451,3,15,0,4.41069,0.371032,0.827479,2.28754,-0.361537,0.820644,0,0,0,0,0,1,1,1,1,0,1,0
-2.8639,0.997279,0.131451,4,23,0,3.61545,0.516626,0.770479,2.1608,0.553127,0.0201191,0,0,0,0,0,1,0,1,1,1,1,1
-3.31845,0.998099,0.131451,4,15,0,3.36979,0.187375,0.871178,2.38972,-0.416261,0.833145,0,1,0,0,1,0,0,0,0,1,1,1
-2.9311,0.999974,0.131451,4,15,0,3.39677,0.617049,1.27426,3.57605,0.729717,0.658159,0,0,1,0,1,0,0,0,1,1,1,0
-3.23211,0.99788,0.131451,4,31,0,3.63818,0.234849,1.32548,3.764,0.145279,0.657526,0,1,1,1,0,0,0,0,0,0,1,1
-3.67719,0.992398,0.131451,4,23,0,4.41681,0.44557,0.265887,1.30459,-0.0187117,-0.3129,1,0,0,0,1,1,1,1,1,0,1,0
-3.11629,0.99999,0.131451,4,15,0,3.7272,0.610706,0.540908,1.71757,0.125579,0.597015,1,1,0,1,1,1,1,1,1,1,1,1
-3.13215,0.999771,0.131451,4,31,0,3.30874,0.325546,0.594174,1.81153,-0.00606461,0.34127,0,0,1,0,1,1,1,1,1,0,1,0
-2.91405,0.999847,0.131451,4,31,0,3.4366,0.355786,1.15168,3.1635,1.09119,-0.248092,0,0,1,0,0,1,0,1,1,1,0,1
