lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.157107
# Diagonal elements of inverse mass matrix:
# 3.52485, 1.38287
-3.50274,1,0.157107,1,1,0,3.5886,0.687743,1.81064,6.11439,0.428561,-0.244141,1,1,1,0,1,0,1,1,1,0,0,1
-2.92085,0.991905,0.157107,2,7,0,3.95684,0.65302,0.871585,2.3907,0.732995,1.32041,0,1,1,1,0,1,0,1,1,0,0,1
-3.21441,0.998423,0.157107,4,15,0,3.31243,0.219771,1.18431,3.26843,-0.116451,0.706956,1,0,0,0,1,1,1,1,0,0,0,1
-3.05706,1,0.157107,4,15,0,3.25032,0.264838,0.957674,2.60563,0.77213,-0.0869837,1,1,1,1,0,1,0,0,1,0,0,0
-5.59318,0.983145,0.157107,4,23,0,6.36297,0.983909,0.836096,2.30734,0.837734,1.66778,0,1,1,1,1,0,0,1,0,1,0,1
-4.27194,0.999717,0.157107,4,23,0,7.12098,0.0632459,1.16839,3.21681,1.19193,1.21332,0,0,1,1,0,1,0,1,1,0,0,1
-3.49546,0.999434,0.157107,3,7,0,4.39989,0.170319,1.36384,3.91118,-0.480072,0.149689,1,0,1,1,1,0,1,0,1,1,1,0
-4.6386,0.95812,0.157107,4,19,0,5.81425,0.55501,0.0986353,1.10366,0.449438,0.284771,0,1,0,0,1,1,0,0,1,1,0,1
-4.09915,0.995995,0.157107,3,15,0,5.03053,0.619545,0.179247,1.19632,0.215335,0.670573,1,1,0,0,0,1,1,1,0,0,0,0
-3.24303,0.998044,0.157107,3,15,0,4.14143,0.57085,0.440144,1.55293,0.847957,0.640092,0,1,1,0,1,1,0,1,1,1,0,1
-4.62862,0.992463,0.157107,3,15,0,5.35964,0.816039,0.165351,1.17981,0.456594,0.545507,0,1,1,0,0,0,0,1,1,1,1,1
-4.41198,0.999871,0.157107,4,15,0,5.0899,0.590257,0.126743,1.13513,0.7404,1.29768,0,1,1,1,1,1,0,0,1,0,1,1
-4.37614,0.999991,0.157107,3,7,0,4.42686,0.59625,0.132069,1.14119,0.302378,0.113635,0,1,1,0,1,1,0,1,1,0,1,1
-4.59929,0.999033,0.157107,4,15,0,4.69906,0.732942,0.129907,1.13872,0.27466,-0.233204,1,0,0,0,0,1,1,1,0,0,1,1
-3.07281,0.999983,0.157107,4,15,0,4.62989,0.411088,1.51879,4.56669,-0.0179825,0.00405669,1,1,1,0,1,1,0,1,1,0,1,1
-5.69181,0.917099,0.157107,2,3,0,5.95524,0.428449,2.98665,19.8192,0.579274,0.207994,0,0,1,0,1,1,1,0,0,1,1,1
-3.2504,0.956146,0.157107,2,3,0,6.73167,0.613588,1.67979,5.36441,0.291544,0.784951,0,0,1,1,1,0,1,0,1,0,0,1
-3.22551,0.992088,0.157107,4,15,0,3.9553,0.762062,0.703561,2.02094,0.196102,0.0449497,0,1,0,0,1,1,1,0,1,0,1,1
-3.44903,0.994484,0.157107,2,7,0,4.5066,0.84086,1.14009,3.12705,1.01624,-0.382121,1,0,1,0,1,0,0,1,1,0,1,0
-3.47359,0.995273,0.157107,4,15,0,4.05016,0.190539,0.605162,1.83155,1.20197,0.448087,0,1,1,0,1,0,0,1,1,1,1,0
-3.60318,0.998914,0.157107,4,15,0,4.04893,0.386468,1.95804,7.08541,0.331331,0.348954,0,1,1,0,1,1,1,1,1,1,1,1
-3.15592,0.986633,0.157107,3,7,0,4.28143,0.409175,1.60728,4.98921,0.954912,0.408273,1,1,1,1,0,1,1,1,1,0,0,1
-3.77029,0.991735,0.157107,4,15,0,4.04803,0.239528,0.335485,1.39862,0.408709,0.0819472,0,0,0,0,0,0,1,1,1,0,1,1
-4.66537,0.998048,0.157107,4,15,0,5.0396,0.866368,0.208332,1.23162,0.393676,0.131335,1,1,0,0,1,1,1,0,1,0,1,1
-3.17859,0.99989,0.157107,3,15,0,4.79002,0.409869,0.485566,1.6251,0.422947,0.880957,0,0,0,0,1,1,1,1,1,0,1,0
-2.89329,0.999608,0.157107,3,15,0,3.18688,0.488226,0.720307,2.05506,0.642765,0.177559,1,1,0,0,1,0,1,1,0,1,0,1
-3.25042,0.996657,0.157107,3,11,0,3.54687,0.56354,0.43399,1.5434,0.871675,0.876197,0,0,1,1,1,1,0,1,1,0,1,0
-2.95024,0.998483,0.157107,3,11,0,3.55343,0.354393,1.24615,3.47692,1.16608,-0.326594,1,1,1,1,1,1,0,1,1,1,1,1
-3.14778,0.998905,0.157107,3,15,0,3.25527,0.242098,1.18749,3.27884,0.61902,0.885679,1,1,1,0,1,1,1,1,0,0,1,1
-3.19837,0.997341,0.157107,4,15,0,3.50638,0.347386,0.515602,1.67465,0.678722,-0.0943951,0,1,1,1,1,1,0,1,0,1,1,1
-3.24894,0.997783,0.157107,4,15,0,4.07337,0.660085,0.488613,1.63005,1.16122,0.128634,0,1,1,0,1,1,0,1,0,0,0,1
-3.17862,0.999987,0.157107,4,15,0,3.36895,0.663274,0.541037,1.71779,0.668932,0.173352,0,1,0,0,1,1,1,1,0,1,1,1
-3.36619,0.999758,0.157107,4,15,0,3.56588,0.335489,0.424789,1.52927,1.09413,0.586609,1,0,1,0,1,0,0,1,1,1,0,1
-3.1595,0.99768,0.157107,4,15,0,4.18709,0.731484,0.684886,1.98355,0.607127,-0.0855257,1,1,1,0,0,1,0,1,0,0,0,1
-3.05849,0.999823,0.157107,4,15,0,3.37301,0.497441,0.546753,1.72763,0.838142,1.25926,0,1,1,1,1,1,1,0,1,0,1,1
-3.93718,0.989278,0.157107,4,15,0,4.72982,0.114936,1.51566,4.55244,0.826498,0.690902,0,1,1,1,1,1,1,1,1,1,0,0
-2.84348,0.985701,0.157107,4,15,0,4.99469,0.488486,1.20012,3.3205,1.00312,0.610777,1,1,1,1,1,0,1,1,1,0,1,0
-3.1932,0.982659,0.157107,3,7,0,4.68112,0.218422,1.08163,2.94949,-0.529438,0.301911,0,0,0,0,1,1,1,1,0,0,0,1
-3.79653,0.97396,0.157107,3,7,0,5.85343,0.407027,2.09571,8.13123,0.638631,0.20152,0,1,1,1,1,1,0,1,1,0,1,1
-3.13179,0.972656,0.157107,3,7,0,4.8778,0.43548,1.59976,4.95187,0.728726,0.46516,0,1,0,1,0,0,0,1,1,0,0,1
-3.17581,0.998637,0.157107,4,31,0,3.85338,0.60555,1.61521,5.02897,1.08379,0.916627,0,1,0,0,0,1,0,1,1,0,0,1
-3.21034,0.998333,0.157107,1,1,0,3.21421,0.602076,1.65197,5.21727,-0.161791,0.432988,0,1,0,1,0,1,0,1,1,1,0,1
-2.94128,0.979234,0.157107,5,31,0,5.4755,0.603086,0.712777,2.03965,0.891442,0.832907,0,1,1,1,1,1,0,1,1,0,0,0
-2.91513,0.97962,0.157107,2,7,0,6.04305,0.651662,1.1178,3.05811,0.672736,0.010038,1,1,1,0,1,0,1,1,0,1,1,1
-3.50076,0.993313,0.157107,3,15,0,3.68981,0.237901,0.464754,1.59162,0.982755,0.491206,0,0,1,1,1,1,0,0,1,1,1,1
-3.32455,0.999967,0.157107,4,15,0,3.78009,0.532183,0.391147,1.47868,0.391099,0.708507,1,1,1,1,1,0,1,1,1,0,1,1
-3.84473,0.996168,0.157107,3,15,0,4.39005,0.314366,0.257143,1.29323,0.0828916,0.891897,1,1,0,0,1,1,0,0,1,0,0,1
-3.93037,0.999026,0.157107,4,15,0,4.20539,0.199831,0.324466,1.38329,0.189289,0.990219,1,0,1,1,0,0,1,1,0,0,0,0
-3.43535,1,0.157107,4,15,0,4.01607,0.402783,0.357888,1.43031,0.252802,1.20125,0,0,1,1,1,0,1,0,0,0,0,0
-3.00246,0.998021,0.157107,3,15,0,4.00534,0.29728,0.87023,2.38746,0.963927,0.47034,0,1,1,0,0,1,0,1,1,1,0,1
-3.75627,0.996134,0.157107,4,15,0,3.83341,0.11089,1.14674,3.14791,0.880788,0.895423,0,1,1,1,1,1,1,1,1,1,1,0
-3.48676,0.995535,0.157107,4,15,0,4.36831,0.285146,1.75487,5.78272,0.572439,0.290908,0,0,1,1,0,0,1,1,1,0,1,1
-4.26526,0.973997,0.157107,4,15,0,4.51843,0.585531,0.14667,1.15797,1.46838,-0.152229,0,0,1,0,0,0,0,1,1,0,1,1
-4.17562,0.999439,0.157107,4,15,0,4.6565,0.284781,0.192642,1.21245,0.492548,0.925872,0,0,1,1,1,1,0,1,1,1,1,0
-3.98572,0.997593,0.157107,3,15,0,4.48268,0.312465,0.222197,1.24882,-0.340291,-0.15291,0,1,0,1,0,1,0,0,1,1,1,1
-3.7684,0.998098,0.157107,4,15,0,4.31366,0.522519,2.09881,8.15649,-0.129122,0.351436,1,1,0,0,0,0,1,0,1,1,1,1
-3.53934,1,0.157107,3,7,0,3.84304,0.491353,1.95027,7.03056,1.11772,0.463527,0,1,1,0,1,0,0,1,1,0,1,1
-5.29765,0.993363,0.157107,4,15,0,6.00955,0.971948,0.529103,1.69741,0.306152,-0.10981,0,0,0,1,1,1,0,0,1,0,1,1
-3.37971,0.999652,0.157107,3,11,0,6.04098,0.826333,0.864099,2.37287,1.63063,0.906937,1,1,1,1,1,1,0,1,1,0,1,1
-3.42136,0.997647,0.157107,4,15,0,4.37004,0.287568,0.440398,1.55333,0.492614,0.415434,0,0,0,1,0,1,0,0,1,0,1,1
-4.86498,0.992151,0.157107,3,15,0,5.28446,0.0783937,0.278116,1.32064,0.716242,0.619643,1,1,0,0,0,1,0,1,1,0,0,1
-4.68059,0.999848,0.157107,4,15,0,5.25052,0.0581064,0.47558,1.60895,0.509986,0.0269187,0,1,1,0,1,1,1,1,1,1,0,0
-2.83959,0.998864,0.157107,4,15,0,5.3188,0.526331,1.18267,3.26308,1.01538,0.790478,0,1,1,1,1,1,1,1,1,0,0,1
-5.17853,0.977581,0.157107,4,15,0,6.08379,0.0254261,1.25821,3.51913,-0.280143,-0.650111,1,1,0,1,1,1,1,0,0,1,1,0
-3.67924,0.956411,0.157107,4,15,0,8.6534,0.536363,0.26342,1.30137,0.557046,0.0720234,0,1,1,1,0,1,1,1,1,1,0,1
-3.58604,0.997473,0.157107,4,15,0,4.2748,0.678258,1.88661,6.59698,1.22397,0.76463,0,0,1,0,1,0,0,0,1,0,1,1
-3.02668,0.956658,0.157107,1,3,0,4.76457,0.652592,1.37007,3.93564,0.699263,0.157077,0,1,1,1,0,1,1,1,1,0,1,0
-3.33223,0.993542,0.157107,4,15,0,3.50895,0.298066,0.480146,1.61631,0.105942,0.405926,1,1,0,0,0,1,1,0,1,1,1,0
-3.00581,0.997808,0.157107,3,15,0,3.99309,0.648525,0.691202,1.99611,0.808544,0.391299,1,1,1,0,1,1,0,1,1,1,1,1
-2.96188,1,0.157107,2,3,0,3.00758,0.636701,0.733468,2.08229,1.27001,0.378363,0,0,1,1,1,1,0,1,1,1,1,1
-3.15965,0.995122,0.157107,2,7,0,3.80663,0.673907,1.50708,4.51354,0.935101,0.130854,0,1,1,1,0,0,1,1,1,0,1,0
-3.69656,0.995044,0.157107,3,15,0,4.01199,0.854988,1.46341,4.32066,0.00830835,0.124686,1,1,0,1,0,1,1,0,0,0,0,1
-2.93772,0.999304,0.157107,3,15,0,3.9367,0.666522,0.88043,2.41194,0.120549,0.604559,0,0,1,0,0,1,0,1,0,0,1,1
-2.88132,0.999752,0.157107,3,15,0,3.03909,0.371736,0.911831,2.48888,0.919625,0.421233,0,1,1,0,1,1,0,1,1,0,0,1
-2.90463,0.995548,0.157107,4,15,0,3.60997,0.474557,1.32571,3.76484,0.0944791,0.47836,0,0,1,0,0,0,1,1,0,1,0,1
-2.94993,0.998497,0.157107,4,31,0,3.3111,0.603107,1.3334,3.79391,0.708913,0.716968,0,1,1,1,1,1,0,1,1,0,1,1
-2.82796,0.999521,0.157107,3,7,0,3.01176,0.558707,0.907459,2.47802,0.686241,0.967462,0,0,1,0,0,0,0,0,1,0,0,1
-2.94293,0.998658,0.157107,3,11,0,3.02426,0.463799,0.661028,1.93678,-0.361016,0.723218,0,0,1,1,0,0,1,0,0,0,1,1
-3.94284,0.99127,0.157107,3,15,0,5.24826,0.215339,0.301029,1.35125,0.589934,0.725704,1,1,1,0,1,1,1,0,1,0,1,0
-3.14221,0.998726,0.157107,3,15,0,4.21524,0.285455,0.65979,1.93439,1.43517,0.563219,1,1,1,0,1,0,0,1,1,0,1,1
-3.15621,0.999894,0.157107,4,15,0,3.37894,0.248557,1.25292,3.50055,0.821126,-0.37055,1,1,1,1,0,1,0,0,1,0,0,1
-3.44302,0.993638,0.157107,3,7,0,3.61998,0.266315,1.67901,5.36024,0.513977,0.0123126,0,0,1,1,0,1,0,0,1,0,1,0
-3.67986,0.9013,0.157107,3,7,0,8.77109,0.660961,1.97191,7.18442,1.17425,1.16531,1,0,1,0,1,0,1,1,1,1,0,1
-2.91707,0.881697,0.157107,1,3,0,6.47241,0.622531,1.23112,3.42506,0.231508,0.524111,0,1,0,0,0,1,1,1,1,0,1,1
-2.91626,0.996973,0.157107,4,15,0,3.2304,0.392737,0.758788,2.13569,0.688514,0.75549,0,1,1,0,1,1,1,1,1,0,0,1
-4.38981,0.989908,0.157107,3,11,0,4.48931,0.118202,0.313283,1.36791,0.401521,0.566123,1,1,1,1,0,0,0,1,1,0,1,1
-4.7021,0.999428,0.157107,4,15,0,4.87077,0.0777329,0.335744,1.39898,0.822593,0.281731,0,0,0,1,0,1,0,1,1,1,1,1
-2.90444,0.998102,0.157107,4,23,0,5.9545,0.47684,1.32615,3.76651,0.821035,0.828757,1,1,1,1,1,0,1,1,1,1,1,1
-3.16868,0.992441,0.157107,3,15,0,3.36188,0.444596,0.4788,1.61414,0.426225,3.08172e-05,1,0,1,1,0,1,1,1,0,1,1,1
-3.32896,0.984507,0.157107,2,7,0,5.6341,0.306495,1.65095,5.21195,-0.245994,0.882801,1,0,0,1,1,0,0,0,1,0,0,1
-3.84944,0.997413,0.157107,4,15,0,4.12748,0.831556,0.415351,1.5149,-0.0363942,1.04928,1,1,0,0,1,1,1,1,0,0,1,1
-3.33468,0.99839,0.157107,4,15,0,4.59098,0.189077,1.20772,3.34584,0.142077,0.890075,0,1,0,1,0,1,1,0,0,0,1,0
-3.35514,0.997619,0.157107,3,7,0,3.70468,0.178014,1.12179,3.07034,1.08416,0.708708,0,0,1,1,1,0,0,1,1,1,1,1
-3.67354,0.997429,0.157107,3,7,0,3.69531,0.144513,1.42911,4.175,0.945762,0.524314,0,0,1,0,1,0,0,1,1,1,0,1
-3.61641,0.998003,0.157107,4,15,0,4.09654,0.211857,1.69384,5.44034,0.710445,1.16615,0,1,1,1,1,1,1,1,1,0,0,0
-3.79134,0.994166,0.157107,2,3,0,3.82149,0.212121,1.84028,6.29828,0.746338,0.656624,1,1,1,0,0,0,0,0,1,0,0,1
-3.50026,0.999661,0.157107,3,7,0,4.15608,0.151739,0.828989,2.291,1.17224,0.643308,0,1,1,0,0,0,1,1,1,0,0,0
-3.65317,0.996941,0.157107,4,15,0,4.46996,0.682531,0.314959,1.3702,1.67255,0.869568,0,1,1,1,0,0,0,1,1,0,1,1
-3.73322,1,0.157107,4,15,0,3.99534,0.409745,0.256133,1.29193,0.842142,-0.0716631,0,1,1,0,0,0,1,0,1,0,1,1
-3.56034,0.999397,0.157107,4,15,0,3.99179,0.249258,0.415076,1.51449,0.380741,0.723297,0,1,1,0,0,0,1,1,1,0,0,1
-6.53203,0.989506,0.157107,4,31,0,7.39813,0.265067,0.0187387,1.01892,1.33603,-0.0744827,0,1,1,0,0,0,1,1,1,1,0,1
-6.95067,0.992803,0.157107,4,31,0,7.66797,0.895234,0.0256115,1.02594,1.43846,-0.000867046,1,1,1,0,1,1,0,1,1,0,1,0
-7.41274,0.998812,0.157107,3,7,0,7.45315,0.934219,0.024624,1.02493,0.281173,1.09593,0,0,1,0,1,1,1,0,0,1,1,1
-4.84193,0.999607,0.157107,4,23,0,8.11196,0.120659,0.189836,1.20905,0.670933,-0.237704,0,1,0,1,1,1,0,0,1,1,1,0
-4.76667,1,0.157107,2,3,0,4.85431,0.125202,0.198608,1.2197,0.81271,0.410336,0,1,1,0,0,1,1,0,1,1,1,1
-3.64986,0.997672,0.157107,3,15,0,5.68051,0.514887,0.270595,1.31074,0.368265,-0.0330843,1,1,1,0,1,1,1,1,1,0,1,1
-3.98149,0.997081,0.157107,3,15,0,4.31957,0.318027,0.220965,1.24728,-0.443665,1.17187,1,0,1,0,0,1,1,1,1,1,1,0
-3.59428,0.988279,0.157107,3,15,0,7.1852,0.856522,0.73358,2.08252,-0.116328,1.09299,0,1,0,0,1,1,0,1,0,0,0,0
-4.28066,0.997985,0.157107,3,7,0,4.3138,0.934833,0.759484,2.13717,-0.0949211,0.558862,0,1,1,0,0,0,1,0,1,1,1,0
-5.37942,0.993101,0.157107,4,15,0,7.26111,0.980226,0.87205,2.39181,0.763506,-0.197638,1,1,1,0,1,1,0,1,1,1,1,1
-5.22724,0.999948,0.157107,2,3,0,5.41491,0.976724,0.84808,2.33516,0.521128,0.252226,0,0,1,1,0,0,1,1,0,0,1,1
-5.86204,0.999775,0.157107,3,7,0,6.00604,0.987888,1.1345,3.10961,-0.0438643,0.648865,1,1,0,0,1,1,1,0,1,0,0,1
-4.60152,0.998835,0.157107,4,15,0,6.0662,0.950243,1.38126,3.97992,0.0950268,0.468915,1,1,0,1,0,1,1,0,0,1,1,1
-3.07997,0.971799,0.157107,5,31,0,6.38473,0.722678,1.23993,3.45538,0.618683,1.63329,1,0,1,1,0,0,0,1,1,1,1,1
-4.825,0.962552,0.157107,3,15,0,7.01943,0.165105,2.35912,10.5817,0.467896,-0.119659,0,0,1,1,1,0,0,1,0,0,1,1
-4.93684,0.993201,0.157107,1,1,0,5.00766,0.156416,2.39396,10.9568,1.07328,0.254651,0,0,1,0,0,0,1,0,1,0,1,0
-3.63082,1,0.157107,3,7,0,5.3437,0.268075,1.84022,6.2979,-0.140199,0.468626,0,0,0,1,1,1,0,1,0,0,0,0
-3.44655,0.996441,0.157107,3,7,0,4.06275,0.195716,1.44873,4.25769,1.43779,0.481963,0,1,1,0,1,1,0,1,1,0,0,1
-3.45768,0.999534,0.157107,1,1,0,3.46374,0.196282,1.46599,4.33183,0.258496,0.97219,1,0,1,1,0,1,0,1,0,0,1,1
-3.2764,0.991591,0.157107,4,15,0,4.6371,0.806466,0.991859,2.69624,0.910955,0.911219,0,1,1,1,1,1,0,1,1,0,1,1
-2.88645,0.9976,0.157107,3,15,0,3.96082,0.569619,1.25775,3.51749,1.0654,-0.45112,0,1,1,0,0,1,0,1,1,0,0,1
-4.61663,0.96979,0.157107,4,15,0,6.10509,0.0454452,0.766026,2.1512,0.830601,0.9102,0,0,1,1,1,1,0,1,1,0,0,1
-5.41147,0.992752,0.157107,3,15,0,8.7387,0.0222104,0.627511,1.87294,1.15346,0.894475,0,1,1,1,1,1,0,1,1,0,1,1
-3.84968,0.99938,0.157107,4,31,0,6.37455,0.824814,0.400025,1.49186,-0.0746185,1.58776,0,0,0,1,1,1,0,0,0,0,0,1
-3.61938,0.996029,0.157107,4,15,0,5.35729,0.189525,1.6173,5.03947,0.716586,0.742396,1,1,1,0,1,1,0,1,0,0,1,1
-3.40977,1,0.157107,2,3,0,3.62205,0.197624,1.40828,4.08893,0.129276,-0.0441011,1,1,1,0,1,1,0,0,1,0,1,1
-3.09944,0.997012,0.157107,4,15,0,4.24669,0.513021,0.516876,1.67678,0.590329,0.500626,0,0,1,0,1,1,0,0,1,0,0,1
-3.14035,0.998785,0.157107,4,15,0,3.5283,0.74339,1.26423,3.54036,-0.34655,0.950485,1,1,1,1,1,1,0,0,1,1,1,1
-6.19209,0.970034,0.157107,4,23,0,8.51372,0.00878004,1.17505,3.23831,0.787442,1.03915,1,1,1,1,0,1,0,0,1,1,1,0
-7.04506,0.999237,0.157107,3,7,0,7.17308,0.00394626,0.720786,2.05605,1.16687,-0.330252,0,1,1,0,1,1,0,1,1,0,0,0
-7.86084,0.999941,0.157107,3,7,0,8.24893,0.00159621,1.01357,2.75542,0.592752,1.08781,0,1,1,1,1,1,1,0,1,1,1,0
-5.31286,0.999248,0.157107,4,15,0,8.7185,0.025274,1.46382,4.32246,-0.162979,-0.0160238,0,1,1,0,0,1,1,0,0,1,0,1
-5.26174,0.999964,0.157107,4,15,0,5.33523,0.0270959,1.4847,4.41364,0.383728,0.27723,0,1,0,0,0,0,0,0,1,0,0,0
-6.67241,0.954227,0.157107,5,31,0,7.78994,0.957735,0.0785987,1.08177,0.265482,0.542631,1,1,1,0,0,1,0,1,0,0,0,1
-7.24864,0.998269,0.157107,4,31,0,7.69978,0.98444,0.117175,1.12432,-0.327392,0.252684,1,1,0,0,1,1,1,0,0,0,1,1
-5.51042,0.998941,0.157107,4,31,0,8.26563,0.0221849,0.540977,1.71768,0.747929,0.318222,1,0,0,1,0,0,0,0,1,1,0,1
-6.11504,0.991145,0.157107,4,15,0,7.97923,0.0323714,0.179682,1.19684,0.11066,0.863673,1,0,0,1,0,0,1,1,0,1,0,1
-4.2316,0.998795,0.157107,5,31,0,8.7378,0.755069,0.200941,1.22255,0.223532,0.647239,1,1,1,0,1,1,0,0,1,0,1,1
-3.92023,0.999713,0.157107,4,15,0,4.51939,0.512873,0.203173,1.22528,0.389407,0.488646,0,0,0,0,1,1,0,1,1,0,1,0
-3.67421,0.994638,0.157107,3,15,0,5.16363,0.454344,0.265722,1.30437,1.15946,0.853324,1,0,1,0,1,1,0,0,1,0,1,0
-3.82115,0.999488,0.157107,4,15,0,4.03312,0.544701,0.227161,1.25503,-0.0264283,0.347432,1,1,0,1,1,1,0,1,0,1,1,0
-3.35157,0.999671,0.157107,4,15,0,4.05234,0.296867,0.469709,1.59953,0.0145959,0.709151,0,0,1,1,0,0,0,0,1,0,1,1
-3.12031,1,0.157107,4,15,0,3.62742,0.751667,1.15506,3.1742,-0.320219,0.497262,0,0,1,0,0,1,1,0,0,0,1,1
-3.27125,0.99103,0.157107,3,15,0,4.00172,0.496808,0.414804,1.51407,1.13309,0.784836,0,0,0,0,0,1,0,1,1,0,1,1
-3.41273,0.980696,0.157107,3,9,0,6.5097,0.571191,1.84307,6.3159,1.07671,0.443198,0,1,1,0,1,1,0,1,1,0,0,1
-3.06968,0.988739,0.157107,1,3,0,3.71476,0.57098,1.52875,4.61239,0.736677,0.660574,0,1,1,0,0,0,0,0,1,0,1,0
-2.87207,0.998972,0.157107,2,7,0,3.16905,0.582399,1.20439,3.33471,-0.319548,-0.133087,1,0,1,0,1,1,1,0,0,0,1,0
-2.87613,0.992374,0.157107,4,15,0,3.76824,0.521564,0.749823,2.11663,0.492284,0.59798,0,0,1,0,1,0,1,0,1,0,1,0
-3.07249,0.987165,0.157107,3,9,0,4.55997,0.532586,0.539224,1.71468,0.616682,0.127419,0,1,1,0,0,1,0,1,1,1,1,1
-3.20561,0.99235,0.157107,4,23,0,4.4622,0.301128,0.566981,1.76294,0.174538,0.394895,0,1,0,1,0,0,0,1,0,1,1,1
-2.87506,0.997456,0.157107,3,13,0,3.94627,0.59517,1.18661,3.27596,-0.32533,0.225402,1,1,0,1,0,1,0,1,1,0,1,1
-3.07351,0.993732,0.157107,4,15,0,3.61251,0.462745,1.54969,4.70999,0.531505,0.371619,1,1,0,0,0,0,1,1,0,0,0,1
-3.04856,0.998749,0.157107,4,15,0,3.44156,0.727893,0.899513,2.45841,-0.301225,0.446857,1,0,1,0,1,1,1,1,1,0,1,1
-5.13516,0.985473,0.157107,3,7,0,5.40089,0.58108,2.76404,15.8639,0.0353141,0.47926,1,0,0,1,1,1,1,0,1,0,1,1
-3.47403,0.990996,0.157107,4,31,0,8.42427,0.154316,0.86642,2.37838,1.27788,0.0688816,1,1,1,1,1,0,0,1,1,0,1,1
-4.16078,0.992978,0.157107,4,15,0,4.85761,0.834328,0.295427,1.3437,0.393679,0.0607096,0,0,1,0,1,1,1,1,1,0,0,1
-3.37784,0.998695,0.157107,4,15,0,4.86918,0.588,0.379396,1.4614,-0.241356,0.517763,1,0,0,1,1,1,1,0,0,0,1,0
-3.70768,0.99942,0.157107,3,7,0,3.72197,0.597757,0.264906,1.30331,0.253444,0.0997409,0,0,1,0,1,1,0,1,1,0,0,1
-3.5852,0.997842,0.157107,3,15,0,4.16425,0.629987,0.313189,1.36778,1.51234,0.655688,1,0,1,0,1,1,0,1,1,0,0,1
-3.94213,0.997433,0.157107,2,7,0,4.20544,0.715914,0.246567,1.27962,0.222577,1.42328,0,0,1,1,0,1,1,0,1,1,0,1
-3.4946,1,0.157107,4,15,0,4.02416,0.512073,0.320661,1.37804,0.665229,0.324058,0,0,1,0,1,1,0,1,1,0,0,1
-5.74633,0.975858,0.157107,4,15,0,7.43353,0.0133857,1.01887,2.77005,0.520704,0.13369,0,1,1,0,1,1,0,1,1,1,0,0
-6.15773,0.998686,0.157107,3,7,0,6.31503,0.00930529,1.23671,3.44427,0.534029,0.109921,0,0,1,0,0,1,0,1,1,1,1,1
-5.9761,1,0.157107,3,7,0,6.19612,0.0107277,1.10882,3.03077,0.573766,0.719776,0,1,1,1,1,1,0,1,0,1,1,0
-3.56236,0.99725,0.157107,4,15,0,6.5478,0.224567,0.45241,1.5721,0.668056,0.827167,1,1,1,1,0,1,0,0,0,1,0,0
-2.80633,0.996265,0.157107,3,15,0,4.95067,0.490186,0.973439,2.64703,-0.0755724,-0.453207,0,1,0,1,1,0,0,0,1,0,0,0
-2.88199,0.989202,0.157107,3,15,0,4.05325,0.536144,0.745607,2.10772,0.967715,0.574789,0,1,1,1,0,1,0,0,1,0,0,1
-2.80753,0.999749,0.157107,3,15,0,2.94399,0.481386,1.03036,2.80206,0.496955,0.771748,0,1,0,0,1,0,0,1,0,1,1,0
-2.8967,0.995296,0.157107,2,7,0,3.29167,0.451383,0.728744,2.07248,0.58596,0.405792,1,1,1,1,1,1,1,0,1,0,1,1
-2.8564,0.999561,0.157107,3,15,0,2.99728,0.46003,0.796447,2.21765,0.165269,0.309972,0,1,0,1,1,1,0,0,1,0,1,1
-2.95436,0.999427,0.157107,4,15,0,3.03186,0.639363,0.751165,2.11947,0.617887,0.624898,1,1,0,1,0,1,0,0,1,0,1,1
-4.26701,0.993529,0.157107,3,15,0,4.57715,0.79017,2.15316,8.61202,-0.333321,0.354932,0,1,1,0,1,1,0,0,1,0,1,0
-3.44311,0.99651,0.157107,3,7,0,4.6533,0.821116,1.34157,3.82505,0.151263,0.127264,0,1,1,1,0,1,1,1,0,1,1,1
-2.94743,0.999188,0.157107,3,7,0,3.57218,0.639151,0.762994,2.14469,0.804268,0.510826,0,0,0,1,0,1,0,0,1,0,0,1
-3.35667,0.988198,0.157107,3,15,0,5.20046,0.224422,0.601379,1.82463,0.45299,0.738892,1,1,1,0,0,1,0,0,1,0,1,1
-4.15775,0.99507,0.157107,3,7,0,4.45399,0.0996884,0.49344,1.63794,0.244423,1.03294,0,1,0,1,0,1,0,0,1,0,0,1
-3.57349,0.999788,0.157107,4,15,0,4.53807,0.135377,1.09844,2.99948,-0.218753,0.0198156,1,0,0,1,1,1,0,0,0,1,1,1
-3.62197,0.995041,0.157107,4,23,0,5.34206,0.860709,1.29851,3.66383,0.345194,0.916203,0,1,1,0,1,1,0,0,0,0,1,1
-2.97722,0.992778,0.157107,4,15,0,4.34027,0.576381,1.40702,4.08377,-0.0846112,0.458544,1,1,0,0,1,1,0,1,0,0,0,1
-3.41038,0.976966,0.157107,3,13,0,5.78412,0.179449,0.738541,2.09288,0.796751,0.0156802,1,1,1,0,1,0,1,1,1,0,0,1
